joint,name,action_raw_deg_min,action_raw_deg_max,action_post_clamp_deg_min,action_post_clamp_deg_max,state_deg_min,state_deg_max,raw_vs_state_mae,post_clamp_vs_state_mae,raw_vs_state_rmse,post_clamp_vs_state_rmse,clamp_changed_frame_pct,clamp_delta_mae_deg,state_outside_clamp_pct,post_clamp_closer_pct,raw_closer_pct,tie_pct
j1,pinky,79.99997699027486,187.9050612514833,90.0,174.0,87.79999523006784,174.99998905707469,10.210077529875651,2.9505285921987,12.753251259211766,8.73059532530197,81.86813186813187,7.830992204553038,79.94505494505495,81.31868131868131,0.5494505494505495,18.13186813186813
j2,ring,79.99997699027486,185.86430017678632,90.0,174.0,89.59999943925082,174.3999876540137,10.475384062851093,3.2904693088374106,14.636317577844299,10.427625252858252,80.21978021978022,7.768495171722023,75.82417582417582,79.67032967032966,0.5494505494505495,19.78021978021978
j3,middle,79.99997699027486,190.00002413359965,90.0,174.0,90.50000154384233,174.200025383513,10.832148511656351,3.323270393428859,14.413642537294187,9.427562685295484,75.54945054945054,7.590207312092106,24.45054945054945,75.54945054945054,0.0,24.45054945054945
j4,index,79.99997699027486,190.00002413359965,90.0,174.0,89.80001900553101,174.49996878926405,10.947354741064384,3.391973032983872,15.299350057451718,10.60336178881851,75.82417582417582,7.807574257985119,61.26373626373627,75.54945054945054,0.27472527472527475,24.175824175824175
j5,thumb_bend,135.4520356144057,146.1093943785161,135.0,135.0,134.89999077879716,134.89999077879716,6.146154156933532,0.10000922120283917,6.624457290348398,0.10000922120283919,100.0,6.046144935730694,0.0,100.0,0.0,0.0
j6,thumb_rotation,95.00001206679983,173.4347829523363,95.00001206679983,173.4347829523363,93.400027423897,165.40002390387824,3.24477222429506,3.24477222429506,8.433682104069568,8.433682104069568,0.0,0.0,0.0,0.0,0.0,100.0
